OrderNo,ItemID,SalesDate,DeliveryDate,CustomerId,CityId,Qty,Price,Cost,DiscountPercent
6081,17,10/10/2019,10/19/2019,1139,50,2,97,67,31
6586,20,10/10/2019,10/11/2019,2443,8,2,92,36,16
6611,4,10/10/2019,10/10/2019,1464,79,2,40,36,3
7134,6,10/10/2019,10/17/2019,1002,51,2,91,77,29
7300,30,10/10/2019,10/19/2019,266,24,1,40,38,31
7599,12,10/10/2019,10/20/2019,3683,67,2,100,84,41
7716,16,10/10/2019,10/14/2019,3186,99,2,200,140,16
8179,21,10/10/2019,10/12/2019,3997,23,1,60,54,29
8451,1,10/10/2019,10/12/2019,1767,87,1,100,84,7
9405,2,10/10/2019,10/14/2019,3272,6,2,267,202,24
9679,13,10/10/2019,10/19/2019,2235,2,1,200,140,44
10655,13,10/10/2019,10/19/2019,2304,30,1,100,84,20
10732,34,10/10/2019,10/16/2019,1418,93,1,333,259,13
11295,26,10/10/2019,10/13/2019,2554,18,3,100,84,10
11362,39,10/10/2019,10/11/2019,362,60,3,73,36,36
12091,28,10/10/2019,10/10/2019,3865,53,3,83,70,39
12385,30,10/10/2019,10/17/2019,4365,10,1,65,52,29
12523,7,10/10/2019,10/15/2019,1845,25,2,65,52,21
13845,30,10/10/2019,10/16/2019,4351,86,3,83,70,40
13990,12,10/10/2019,10/19/2019,209,62,3,53,45,8
14859,33,10/10/2019,10/16/2019,2992,34,2,233,172,1
14904,9,10/10/2019,10/11/2019,4428,74,1,97,67,21
15030,25,10/10/2019,10/13/2019,2302,36,3,92,64,20
15590,27,10/10/2019,10/15/2019,1917,87,2,73,36,43
15796,32,10/10/2019,10/19/2019,4074,71,1,67,53,6
17024,16,10/10/2019,10/12/2019,4132,4,2,67,46,11
17041,17,10/10/2019,10/17/2019,3299,24,2,333,259,24
17753,36,10/10/2019,10/11/2019,4631,57,1,97,67,41
18101,19,10/10/2019,10/19/2019,842,73,2,73,36,11
18744,36,10/10/2019,10/12/2019,3202,68,2,753,301,20
19599,18,10/10/2019,10/17/2019,3129,16,3,91,77,26
21195,30,10/10/2019,10/15/2019,4602,57,1,200,140,22
21328,38,10/10/2019,10/17/2019,3399,40,2,91,77,22
21773,49,10/10/2019,10/18/2019,5687,39,1,67,46,20
22648,19,10/10/2019,10/14/2019,4736,58,2,40,38,13
22650,30,10/10/2019,10/16/2019,118,56,1,67,40,9
23743,41,10/10/2019,10/17/2019,2992,34,2,67,53,40
24052,21,10/10/2019,10/16/2019,5555,55,1,267,202,29
24201,32,10/10/2019,10/13/2019,5571,27,2,73,36,30
24465,19,10/10/2019,10/20/2019,3478,90,1,40,38,44
24697,50,10/10/2019,10/14/2019,1747,32,1,83,70,42
25958,41,10/10/2019,10/13/2019,3465,24,2,83,70,16
27083,11,10/10/2019,10/12/2019,1593,71,1,200,140,15
27319,20,10/10/2019,10/15/2019,892,86,2,267,202,32
28674,54,10/10/2019,10/14/2019,399,88,1,92,36,20
29410,52,10/10/2019,10/10/2019,3727,73,2,67,40,2
350,17,10/9/2019,10/18/2019,3275,27,1,97,67,2
1118,4,10/9/2019,10/13/2019,2393,6,1,53,45,14
2531,18,10/9/2019,10/13/2019,860,54,1,97,67,7
3081,18,10/9/2019,10/11/2019,1163,73,1,92,64,34
3138,19,10/9/2019,10/11/2019,2135,13,1,47,39,9
3818,30,10/9/2019,10/10/2019,705,63,2,40,36,4
3964,27,10/9/2019,10/15/2019,2027,70,2,92,64,39
4001,8,10/9/2019,10/18/2019,526,48,1,91,77,40
5301,2,10/9/2019,10/13/2019,3397,66,2,83,66,39
5855,18,10/9/2019,10/13/2019,205,59,1,83,66,13
5968,25,10/9/2019,10/18/2019,3787,92,1,67,40,22
7216,29,10/9/2019,10/9/2019,277,97,1,753,301,38
8739,8,10/9/2019,10/11/2019,1926,88,2,83,70,45
9537,22,10/9/2019,10/12/2019,1451,15,1,83,66,37
9926,3,10/9/2019,10/10/2019,3603,69,1,100,78,5
10157,34,10/9/2019,10/16/2019,596,5,3,73,36,39
10270,8,10/9/2019,10/14/2019,355,13,2,753,301,21
10580,15,10/9/2019,10/13/2019,1229,94,3,53,45,26
10850,32,10/9/2019,10/19/2019,683,60,3,333,259,25
11517,36,10/9/2019,10/18/2019,3818,53,3,100,83,14
12090,8,10/9/2019,10/19/2019,2036,80,1,233,172,25
12947,32,10/9/2019,10/16/2019,2882,32,1,100,78,39
12985,6,10/9/2019,10/15/2019,3078,28,2,91,77,23
13333,29,10/9/2019,10/17/2019,1857,60,2,73,36,26
13815,10,10/9/2019,10/11/2019,4504,38,1,92,36,36
13868,36,10/9/2019,10/16/2019,4889,8,2,50,40,7
14133,30,10/9/2019,10/19/2019,3634,100,2,83,53,13
14181,9,10/9/2019,10/13/2019,454,30,1,97,67,1
17513,27,10/9/2019,10/17/2019,4315,62,3,83,53,23
18007,6,10/9/2019,10/14/2019,4660,5,3,233,172,8
18249,9,10/9/2019,10/15/2019,3630,74,1,73,36,32
18966,24,10/9/2019,10/10/2019,435,96,1,753,301,37
20413,17,10/9/2019,10/12/2019,5744,44,2,67,46,12
21668,31,10/9/2019,10/18/2019,4020,8,2,67,40,40
22039,42,10/9/2019,10/12/2019,3862,18,2,83,66,15
23293,55,10/9/2019,10/11/2019,6228,70,2,100,84,3
24557,31,10/9/2019,10/16/2019,5112,13,2,233,172,9
26210,41,10/9/2019,10/9/2019,6312,9,1,60,54,17
26431,29,10/9/2019,10/16/2019,5196,92,2,83,66,35
27443,14,10/9/2019,10/11/2019,3086,49,2,65,52,36
27730,33,10/9/2019,10/15/2019,3034,7,1,52,36,1
29488,46,10/9/2019,10/14/2019,2788,54,1,52,36,22
29572,49,10/9/2019,10/13/2019,94,37,2,100,78,42
29850,37,10/9/2019,10/19/2019,4995,51,1,60,54,30
155,25,10/8/2019,10/14/2019,534,63,1,97,67,28
1121,5,10/8/2019,10/10/2019,3164,91,2,67,40,31
1168,3,10/8/2019,10/8/2019,3284,23,1,83,66,41
1276,6,10/8/2019,10/13/2019,1061,83,2,52,36,7
1571,19,10/8/2019,10/15/2019,2120,87,1,100,84,5
1844,24,10/8/2019,10/18/2019,1204,16,2,97,67,1
1855,26,10/8/2019,10/11/2019,123,71,1,333,259,11
2029,8,10/8/2019,10/12/2019,2418,22,1,67,40,11
2196,30,10/8/2019,10/12/2019,2740,12,1,67,46,25
2454,13,10/8/2019,10/13/2019,628,7,1,93,65,24
2516,24,10/8/2019,10/17/2019,851,97,1,47,39,31
2542,24,10/8/2019,10/13/2019,1704,98,2,93,65,29
2667,29,10/8/2019,10/12/2019,633,50,1,40,36,37
3254,1,10/8/2019,10/11/2019,3880,27,2,67,40,18
3808,9,10/8/2019,10/10/2019,3674,19,2,83,70,20
4292,28,10/8/2019,10/10/2019,393,66,1,92,64,21
4342,13,10/8/2019,10/16/2019,3415,45,2,83,66,21
4523,27,10/8/2019,10/11/2019,751,27,1,83,53,15
4980,13,10/8/2019,10/16/2019,3221,30,2,83,66,30
5459,21,10/8/2019,10/15/2019,2916,52,1,200,140,15
5475,23,10/8/2019,10/9/2019,1969,97,2,65,52,8
5792,19,10/8/2019,10/11/2019,679,89,2,100,78,39
5823,18,10/8/2019,10/15/2019,3475,48,1,93,65,9
5963,7,10/8/2019,10/12/2019,1632,31,1,93,65,10
6504,20,10/8/2019,10/18/2019,2404,16,1,67,40,28
6530,27,10/8/2019,10/12/2019,1511,43,2,47,39,35
7799,25,10/8/2019,10/11/2019,2896,21,1,67,46,26
8661,25,10/8/2019,10/11/2019,3419,16,1,100,84,40
9031,23,10/8/2019,10/15/2019,536,4,1,92,64,10
9871,14,10/8/2019,10/14/2019,2148,49,2,83,53,9
9963,11,10/8/2019,10/9/2019,1711,59,1,92,36,27
13307,28,10/8/2019,10/17/2019,2042,90,2,83,70,7
14707,12,10/8/2019,10/14/2019,638,77,2,67,46,34
14886,22,10/8/2019,10/11/2019,3333,12,2,50,40,3
15038,13,10/8/2019,10/8/2019,1203,84,3,73,36,35
15138,10,10/8/2019,10/10/2019,1323,18,1,40,38,17
15505,24,10/8/2019,10/12/2019,2226,55,3,47,39,1
15664,9,10/8/2019,10/17/2019,2346,2,1,83,70,33
18556,22,10/8/2019,10/16/2019,533,67,2,233,172,10
18627,24,10/8/2019,10/10/2019,3493,2,3,92,64,43
20132,25,10/8/2019,10/14/2019,2925,5,1,40,36,1
21293,28,10/8/2019,10/15/2019,1529,93,2,92,36,18
22420,26,10/8/2019,10/16/2019,2972,49,1,60,54,12
23479,23,10/8/2019,10/16/2019,4553,95,2,67,53,22
24071,33,10/8/2019,10/14/2019,4383,27,2,100,78,14
25371,38,10/8/2019,10/10/2019,5254,44,1,73,36,14
25860,49,10/8/2019,10/10/2019,2240,64,2,333,259,34
25879,18,10/8/2019,10/13/2019,2895,39,1,333,259,36
26093,31,10/8/2019,10/8/2019,960,80,2,83,66,37
26757,38,10/8/2019,10/12/2019,6245,6,2,47,39,43
26937,27,10/8/2019,10/10/2019,505,44,2,100,83,3
28701,44,10/8/2019,10/14/2019,163,6,2,65,52,44
28832,23,10/8/2019,10/8/2019,4218,47,1,753,301,34
29664,39,10/8/2019,10/11/2019,4479,10,2,83,53,38
91,9,10/7/2019,10/15/2019,2547,38,1,47,39,40
189,14,10/7/2019,10/9/2019,368,25,2,100,84,38
497,3,10/7/2019,10/16/2019,1970,5,2,67,53,4
662,4,10/7/2019,10/8/2019,2358,47,1,333,259,28
837,6,10/7/2019,10/8/2019,2086,78,1,100,84,29
1886,20,10/7/2019,10/15/2019,2521,28,1,52,36,11
2172,8,10/7/2019,10/14/2019,2043,21,1,233,172,10
3201,22,10/7/2019,10/11/2019,2426,1,2,267,202,44
3211,8,10/7/2019,10/7/2019,423,67,1,47,39,39
3593,17,10/7/2019,10/17/2019,524,49,2,83,70,10
3788,11,10/7/2019,10/15/2019,2429,32,2,233,172,37
4040,21,10/7/2019,10/13/2019,1226,75,1,91,77,40
4185,25,10/7/2019,10/7/2019,2925,5,1,83,53,25
4874,26,10/7/2019,10/16/2019,2411,59,2,40,38,22
5364,2,10/7/2019,10/11/2019,2529,12,2,92,36,17
6085,15,10/7/2019,10/13/2019,313,68,1,83,70,15
6718,5,10/7/2019,10/9/2019,2527,20,2,52,36,14
6930,12,10/7/2019,10/10/2019,2365,17,2,60,54,17
7130,13,10/7/2019,10/11/2019,2308,16,2,40,38,13
7360,20,10/7/2019,10/13/2019,3199,100,1,93,65,3
7388,6,10/7/2019,10/12/2019,3227,20,2,73,36,24
7503,15,10/7/2019,10/9/2019,415,97,2,92,36,13
7553,7,10/7/2019,10/10/2019,2103,60,1,50,40,20
8010,11,10/7/2019,10/13/2019,3835,54,2,100,78,42
8461,29,10/7/2019,10/13/2019,3903,13,1,200,140,27
8467,23,10/7/2019,10/11/2019,117,21,1,97,67,32
8823,8,10/7/2019,10/13/2019,253,8,1,83,66,14
10195,30,10/7/2019,10/7/2019,4179,6,2,92,64,3
11510,33,10/7/2019,10/10/2019,2611,19,2,47,39,17
11643,14,10/7/2019,10/14/2019,4279,94,3,233,172,18
12381,31,10/7/2019,10/11/2019,4777,45,3,47,39,28
12420,34,10/7/2019,10/15/2019,4122,4,2,83,66,17
13025,14,10/7/2019,10/12/2019,2489,54,2,47,39,42
13737,31,10/7/2019,10/12/2019,4561,18,3,67,53,11
15167,21,10/7/2019,10/16/2019,238,85,1,40,38,30
16748,32,10/7/2019,10/14/2019,3017,4,1,93,65,25
17262,35,10/7/2019,10/11/2019,1841,51,2,233,172,27
17632,7,10/7/2019,10/16/2019,3220,51,2,200,140,28
18367,29,10/7/2019,10/8/2019,4427,20,1,67,46,24
19934,36,10/7/2019,10/8/2019,1668,54,3,67,53,39
20071,20,10/7/2019,10/11/2019,643,41,2,83,70,43
20709,44,10/7/2019,10/12/2019,4054,75,2,92,36,39
21298,55,10/7/2019,10/14/2019,2225,72,2,93,65,40
21979,29,10/7/2019,10/11/2019,2897,39,2,67,40,29
22060,48,10/7/2019,10/15/2019,1915,34,1,40,38,17
25915,43,10/7/2019,10/14/2019,6091,49,1,67,40,33
26308,22,10/7/2019,10/16/2019,1423,97,2,83,66,10
26670,38,10/7/2019,10/12/2019,3400,93,2,67,40,38
27348,14,10/7/2019,10/15/2019,5963,56,1,92,64,33
27407,17,10/7/2019,10/14/2019,2400,43,2,93,65,32
27426,43,10/7/2019,10/14/2019,4994,44,1,83,66,16
27948,49,10/7/2019,10/13/2019,2486,24,2,40,38,26
29723,45,10/7/2019,10/13/2019,4862,39,2,67,40,14
65,27,10/6/2019,10/8/2019,884,9,1,233,172,36
106,17,10/6/2019,10/10/2019,1733,16,2,47,39,34
551,4,10/6/2019,10/9/2019,104,71,1,83,66,32
1236,21,10/6/2019,10/15/2019,1197,17,2,100,78,12
1497,11,10/6/2019,10/12/2019,2381,1,2,67,53,8
1796,21,10/6/2019,10/15/2019,3298,65,2,91,77,15
2467,23,10/6/2019,10/16/2019,2242,82,1,83,70,17
3072,20,10/6/2019,10/14/2019,720,74,2,91,77,12
3114,20,10/6/2019,10/9/2019,15,63,1,200,140,22
4466,21,10/6/2019,10/14/2019,843,9,2,83,70,4
4469,7,10/6/2019,10/14/2019,1134,53,1,92,36,33
4524,30,10/6/2019,10/7/2019,88,83,1,97,67,12
4905,27,10/6/2019,10/16/2019,2882,32,2,100,84,31
5178,27,10/6/2019,10/13/2019,2647,57,2,83,53,27
5310,17,10/6/2019,10/14/2019,2913,28,1,91,77,43
5581,23,10/6/2019,10/7/2019,2656,24,2,753,301,7
6662,6,10/6/2019,10/9/2019,2366,31,2,92,36,19
7084,13,10/6/2019,10/7/2019,2206,79,2,83,70,33
7148,7,10/6/2019,10/6/2019,2694,29,1,100,84,23
7316,14,10/6/2019,10/12/2019,3390,95,1,73,36,28
8333,20,10/6/2019,10/11/2019,332,27,1,267,202,19
8529,13,10/6/2019,10/12/2019,3298,65,2,83,53,11
8583,26,10/6/2019,10/13/2019,3923,21,1,67,53,30
8844,29,10/6/2019,10/8/2019,3355,2,2,73,36,15
8988,29,10/6/2019,10/9/2019,2518,9,2,52,36,43
9094,28,10/6/2019,10/13/2019,1808,80,1,52,36,11
9528,6,10/6/2019,10/13/2019,666,15,1,83,53,11
10384,12,10/6/2019,10/10/2019,727,40,3,52,36,16
10885,17,10/6/2019,10/14/2019,4526,15,3,267,202,13
11068,33,10/6/2019,10/11/2019,3425,77,2,47,39,33
12247,18,10/6/2019,10/8/2019,2661,52,1,100,84,1
12881,16,10/6/2019,10/8/2019,836,92,2,100,84,42
14022,8,10/6/2019,10/13/2019,4136,90,1,52,36,14
15164,40,10/6/2019,10/9/2019,1100,48,2,73,36,37
15908,16,10/6/2019,10/15/2019,1668,54,2,47,39,23
16221,34,10/6/2019,10/7/2019,4865,41,1,52,36,35
16344,20,10/6/2019,10/7/2019,1857,60,2,93,65,24
16967,29,10/6/2019,10/7/2019,2489,54,2,67,53,40
17052,39,10/6/2019,10/15/2019,1702,38,1,93,65,16
18358,39,10/6/2019,10/11/2019,288,95,3,100,78,23
19075,37,10/6/2019,10/7/2019,501,34,1,83,70,34
21542,33,10/6/2019,10/11/2019,209,62,1,93,65,24
22063,53,10/6/2019,10/13/2019,2076,46,1,233,172,22
22776,30,10/6/2019,10/10/2019,359,82,2,65,52,44
23222,17,10/6/2019,10/8/2019,4221,11,1,333,259,36
23708,21,10/6/2019,10/13/2019,1561,34,1,67,40,7
24090,41,10/6/2019,10/12/2019,4260,61,2,92,36,35
24920,52,10/6/2019,10/9/2019,1774,58,2,67,46,31
25348,22,10/6/2019,10/8/2019,3817,84,1,67,40,16
26594,54,10/6/2019,10/8/2019,501,34,1,753,301,26
27598,22,10/6/2019,10/10/2019,1714,83,2,52,36,30
29084,40,10/6/2019,10/8/2019,4691,30,2,65,52,30
709,4,10/5/2019,10/13/2019,3553,89,2,60,54,25
1252,26,10/5/2019,10/13/2019,3538,66,2,200,140,6
1336,3,10/5/2019,10/12/2019,3703,44,2,67,40,22
1347,10,10/5/2019,10/15/2019,616,20,2,92,64,40
1634,24,10/5/2019,10/13/2019,1335,64,2,100,83,21
2015,19,10/5/2019,10/9/2019,2300,30,2,47,39,23
2095,21,10/5/2019,10/12/2019,2033,49,2,333,259,6
3405,18,10/5/2019,10/9/2019,3511,76,1,67,40,18
3955,16,10/5/2019,10/9/2019,2193,74,1,267,202,23
4390,17,10/5/2019,10/8/2019,2012,35,1,93,65,5
4506,23,10/5/2019,10/5/2019,2235,2,1,267,202,39
5056,17,10/5/2019,10/11/2019,43,47,1,67,53,43
5190,11,10/5/2019,10/10/2019,3805,43,1,83,66,6
5872,17,10/5/2019,10/8/2019,2872,26,1,67,53,44
5981,26,10/5/2019,10/14/2019,2642,16,1,83,70,26
6233,15,10/5/2019,10/11/2019,3061,23,1,47,39,44
6963,21,10/5/2019,10/11/2019,2375,4,2,100,78,16
7750,26,10/5/2019,10/14/2019,2871,49,2,93,65,35
8040,15,10/5/2019,10/8/2019,3611,81,1,200,140,26
8280,22,10/5/2019,10/11/2019,3989,57,1,93,65,25
8613,28,10/5/2019,10/14/2019,2054,12,2,91,77,30
9427,26,10/5/2019,10/10/2019,2183,5,2,100,78,22
9485,3,10/5/2019,10/7/2019,2216,32,2,200,140,28
9492,8,10/5/2019,10/11/2019,432,27,2,83,66,8
9547,27,10/5/2019,10/9/2019,1014,82,1,73,36,32
9932,28,10/5/2019,10/8/2019,134,63,2,100,84,39
10285,35,10/5/2019,10/9/2019,892,86,1,67,40,25
10648,11,10/5/2019,10/12/2019,995,55,2,83,66,22
11635,27,10/5/2019,10/14/2019,4295,52,2,92,64,16
11960,33,10/5/2019,10/15/2019,1964,76,3,267,202,10
12157,20,10/5/2019,10/6/2019,2490,5,3,333,259,10
12635,12,10/5/2019,10/13/2019,3630,74,1,83,70,23
13128,33,10/5/2019,10/12/2019,2806,29,2,92,36,16
13368,25,10/5/2019,10/7/2019,3446,54,3,267,202,25
13586,40,10/5/2019,10/14/2019,1172,4,3,67,46,35
13589,24,10/5/2019,10/9/2019,3192,54,3,60,54,15
14423,15,10/5/2019,10/13/2019,1458,59,2,40,38,27
14679,20,10/5/2019,10/7/2019,4680,42,3,333,259,41
15042,14,10/5/2019,10/15/2019,4593,24,1,47,39,19
15181,21,10/5/2019,10/9/2019,3999,29,1,50,40,19
15265,24,10/5/2019,10/14/2019,807,50,1,67,46,5
15545,24,10/5/2019,10/7/2019,1367,69,2,100,84,26
15581,36,10/5/2019,10/6/2019,117,21,1,67,53,40
15791,6,10/5/2019,10/7/2019,4369,23,3,65,52,31
15924,33,10/5/2019,10/10/2019,1134,53,2,233,172,29
15964,15,10/5/2019,10/14/2019,4622,92,1,83,70,35
17309,39,10/5/2019,10/9/2019,1474,44,2,92,36,32
17649,37,10/5/2019,10/13/2019,2847,31,3,67,46,6
17759,26,10/5/2019,10/10/2019,776,35,3,97,67,40
18348,24,10/5/2019,10/9/2019,2564,12,1,92,36,29
19408,32,10/5/2019,10/10/2019,3767,60,2,91,77,31
19574,15,10/5/2019,10/13/2019,2376,32,3,67,53,42
19619,8,10/5/2019,10/10/2019,1340,49,3,47,39,17
20810,38,10/5/2019,10/14/2019,864,36,1,60,54,21
20989,43,10/5/2019,10/10/2019,3682,93,1,40,38,6
21321,53,10/5/2019,10/10/2019,448,55,2,52,36,10
21700,51,10/5/2019,10/12/2019,3583,88,2,73,36,17
22069,36,10/5/2019,10/9/2019,3576,23,2,50,40,4
22325,30,10/5/2019,10/7/2019,3560,53,1,40,38,40
24354,33,10/5/2019,10/10/2019,87,55,1,267,202,26
24781,23,10/5/2019,10/8/2019,1233,80,2,52,36,5
25066,23,10/5/2019,10/11/2019,368,25,1,267,202,3
25339,21,10/5/2019,10/6/2019,5597,25,1,65,52,33
26380,52,10/5/2019,10/14/2019,710,37,2,60,54,6
27766,33,10/5/2019,10/14/2019,3882,16,2,92,36,21
29834,24,10/5/2019,10/7/2019,3807,71,1,67,40,36
562,20,10/4/2019,10/6/2019,358,3,1,83,66,2
605,13,10/4/2019,10/8/2019,989,83,2,333,259,42
956,15,10/4/2019,10/8/2019,1266,90,2,47,39,25
1367,9,10/4/2019,10/11/2019,2598,56,1,92,64,19
1813,1,10/4/2019,10/6/2019,40,59,2,233,172,6
1817,23,10/4/2019,10/13/2019,177,62,1,97,67,25
2651,28,10/4/2019,10/12/2019,528,8,2,53,45,14
3006,24,10/4/2019,10/12/2019,3428,76,2,91,77,11
3572,9,10/4/2019,10/12/2019,617,80,1,67,53,21
4164,17,10/4/2019,10/11/2019,310,25,1,50,40,35
4637,21,10/4/2019,10/8/2019,2548,12,2,50,40,9
4686,9,10/4/2019,10/8/2019,1893,37,1,50,40,4
5078,24,10/4/2019,10/12/2019,1859,87,1,40,36,17
5623,23,10/4/2019,10/4/2019,3595,82,1,92,36,32
5826,28,10/4/2019,10/6/2019,3431,47,1,233,172,6
5971,11,10/4/2019,10/8/2019,249,7,2,53,45,39
6592,28,10/4/2019,10/8/2019,3058,51,2,53,45,15
6643,13,10/4/2019,10/6/2019,2148,49,2,753,301,5
7297,2,10/4/2019,10/8/2019,1903,65,1,92,64,27
7547,21,10/4/2019,10/6/2019,1841,51,2,65,52,24
7607,7,10/4/2019,10/9/2019,2414,45,1,67,53,39
7643,4,10/4/2019,10/12/2019,1613,13,2,40,38,2
8250,17,10/4/2019,10/9/2019,1738,66,2,92,64,14
8612,19,10/4/2019,10/11/2019,3194,16,2,83,70,34
8904,23,10/4/2019,10/8/2019,1014,82,2,97,67,29
9077,21,10/4/2019,10/8/2019,1836,28,2,83,70,33
11924,10,10/4/2019,10/6/2019,4992,74,2,60,54,44
12598,33,10/4/2019,10/7/2019,231,25,3,753,301,3
13100,33,10/4/2019,10/6/2019,2196,79,2,67,40,3
13173,18,10/4/2019,10/10/2019,4566,93,1,67,53,15
13235,25,10/4/2019,10/13/2019,4511,46,3,83,70,22
13756,18,10/4/2019,10/7/2019,3637,13,3,97,67,7
14523,12,10/4/2019,10/12/2019,2161,27,3,52,36,26
15719,21,10/4/2019,10/5/2019,2942,54,1,91,77,12
16463,14,10/4/2019,10/9/2019,4199,15,2,52,36,3
16807,17,10/4/2019,10/11/2019,1268,30,3,233,172,35
16923,6,10/4/2019,10/6/2019,2332,50,2,60,54,16
18060,19,10/4/2019,10/14/2019,4767,93,1,47,39,26
18364,21,10/4/2019,10/11/2019,2751,56,3,53,45,14
18378,18,10/4/2019,10/13/2019,1051,100,3,47,39,29
19294,19,10/4/2019,10/12/2019,1810,58,2,47,39,37
19457,36,10/4/2019,10/10/2019,4224,100,1,65,52,5
20104,17,10/4/2019,10/10/2019,5212,20,1,53,45,45
21188,17,10/4/2019,10/4/2019,5873,27,1,233,172,6
21518,46,10/4/2019,10/9/2019,3621,63,1,93,65,24
21837,48,10/4/2019,10/5/2019,2533,41,2,92,64,34
23219,36,10/4/2019,10/13/2019,5775,71,2,73,36,30
24560,13,10/4/2019,10/14/2019,5903,53,2,83,53,8
26433,14,10/4/2019,10/10/2019,3579,23,1,97,67,32
26437,27,10/4/2019,10/6/2019,372,41,2,97,67,44
26643,32,10/4/2019,10/12/2019,5545,56,1,47,39,24
27566,24,10/4/2019,10/6/2019,4664,70,2,333,259,24
28363,43,10/4/2019,10/8/2019,1314,60,1,83,66,23
28453,11,10/4/2019,10/8/2019,6469,4,2,83,70,10
28456,39,10/4/2019,10/11/2019,1227,19,1,83,70,23
29632,54,10/4/2019,10/5/2019,4156,71,2,50,40,3
29645,46,10/4/2019,10/5/2019,1797,56,2,65,52,30
274,25,10/3/2019,10/9/2019,895,36,2,83,53,8
598,26,10/3/2019,10/10/2019,319,24,2,200,140,2
1289,26,10/3/2019,10/5/2019,1532,13,1,50,40,10
1617,2,10/3/2019,10/9/2019,2106,4,2,753,301,5
1860,9,10/3/2019,10/11/2019,3312,41,1,83,70,26
2023,8,10/3/2019,10/7/2019,214,33,1,83,66,40
2129,7,10/3/2019,10/8/2019,3405,2,2,50,40,16
2403,9,10/3/2019,10/7/2019,1390,7,1,200,140,27
2931,24,10/3/2019,10/12/2019,2494,28,1,100,84,17
3466,28,10/3/2019,10/7/2019,2153,74,2,97,67,30
3714,3,10/3/2019,10/13/2019,587,70,1,100,78,25
4352,14,10/3/2019,10/9/2019,1705,39,1,93,65,13
4430,10,10/3/2019,10/5/2019,763,16,1,67,46,28
4743,26,10/3/2019,10/6/2019,2799,19,1,97,67,19
4856,17,10/3/2019,10/5/2019,1190,96,1,67,40,45
5287,23,10/3/2019,10/4/2019,2335,56,2,267,202,2
5400,19,10/3/2019,10/9/2019,1878,1,2,60,54,5
5863,24,10/3/2019,10/11/2019,255,59,2,60,54,34
5958,15,10/3/2019,10/3/2019,133,15,1,100,78,17
5960,29,10/3/2019,10/13/2019,2019,34,1,47,39,39
7268,18,10/3/2019,10/6/2019,2694,29,2,333,259,32
7856,4,10/3/2019,10/13/2019,2607,24,1,233,172,43
7898,29,10/3/2019,10/6/2019,2519,30,1,73,36,35
8383,13,10/3/2019,10/4/2019,2846,55,1,83,70,42
8399,24,10/3/2019,10/3/2019,2741,16,2,200,140,31
8445,24,10/3/2019,10/10/2019,3278,20,2,100,84,19
9329,9,10/3/2019,10/13/2019,82,4,2,83,70,44
9754,26,10/3/2019,10/6/2019,1374,72,1,333,259,2
10226,8,10/3/2019,10/5/2019,652,61,2,333,259,37
10294,23,10/3/2019,10/7/2019,4391,33,2,753,301,23
11041,13,10/3/2019,10/4/2019,3308,54,1,53,45,6
11259,16,10/3/2019,10/5/2019,4811,38,1,100,83,23
11673,22,10/3/2019,10/8/2019,4851,11,3,67,40,15
11868,19,10/3/2019,10/10/2019,2280,8,3,83,53,3
11878,28,10/3/2019,10/9/2019,4473,78,1,100,84,6
13658,19,10/3/2019,10/3/2019,1673,36,1,93,65,37
13839,37,10/3/2019,10/6/2019,64,74,1,83,66,12
13911,22,10/3/2019,10/6/2019,4888,20,3,53,45,24
14244,27,10/3/2019,10/9/2019,2006,34,1,83,70,19
14967,36,10/3/2019,10/13/2019,3106,22,2,52,36,43
15063,24,10/3/2019,10/8/2019,1200,60,3,91,77,22
15353,40,10/3/2019,10/4/2019,2452,27,3,200,140,10
15823,32,10/3/2019,10/8/2019,2235,2,1,100,84,2
16003,10,10/3/2019,10/4/2019,2478,26,1,83,53,38
16206,40,10/3/2019,10/5/2019,412,13,3,60,54,42
17517,28,10/3/2019,10/8/2019,3089,8,3,52,36,2
17929,39,10/3/2019,10/9/2019,447,13,2,92,64,1
18658,9,10/3/2019,10/6/2019,2485,3,3,91,77,10
18893,34,10/3/2019,10/10/2019,4688,47,3,67,40,6
19430,14,10/3/2019,10/10/2019,3861,60,3,50,40,36
19724,34,10/3/2019,10/6/2019,1784,93,3,267,202,17
20278,42,10/3/2019,10/6/2019,1742,27,1,97,67,13
20336,20,10/3/2019,10/6/2019,666,15,2,40,38,17
20765,15,10/3/2019,10/10/2019,248,88,2,83,70,16
21090,15,10/3/2019,10/7/2019,1777,28,1,40,38,25
21579,50,10/3/2019,10/4/2019,6491,76,1,60,54,41
22437,32,10/3/2019,10/6/2019,4580,14,2,92,36,1
24224,25,10/3/2019,10/6/2019,344,44,2,40,36,2
27239,11,10/3/2019,10/8/2019,6439,13,1,67,53,3
29383,37,10/3/2019,10/5/2019,5760,89,2,67,46,7
29396,46,10/3/2019,10/5/2019,1946,67,2,267,202,22
428,7,10/2/2019,10/4/2019,1808,80,2,83,70,21
460,2,10/2/2019,10/7/2019,2623,22,2,100,84,27
657,26,10/2/2019,10/8/2019,3184,99,1,83,66,32
663,15,10/2/2019,10/8/2019,3008,8,2,100,78,6
1238,21,10/2/2019,10/10/2019,850,78,1,47,39,43
1435,25,10/2/2019,10/2/2019,900,7,2,50,40,27
